num,lat,lon,address,zip_code,building_name,occupancy,code,stories,yrblt,sqft,hazus,level,bldvalue,adjvalue,multiplier,contents,combined,day,night,assessor,Type,Update
1123,34.04612,-118.25257,639 S BROADWAY,90014,,Commercial,COM1,7,1906,299000,C3M,PC,21390460,54855835,1,5485583510,9711669299,0,0,AX,,
1124,33.73836,-118.28036,640 S BEACON ST,90731,,Government,GOV1,7,,150000,C3M,LC,14844000,38067438,1,38067438,7613487660,0,0,,,
1125,34.04641,-118.25397,640 S HILL ST,90014,Plaza 3,Commercial,COM1,8,1903,456171,C3H,PC,32634473,83691107,1,8369110716,7382214456,2,0,BX,,
1126,34.04441,-118.25082,640 S MAIN ST,90014,Hotel Cecil,Hotel,RES4,15,1924,159803,C3H,PC,14936786,21067964,0.5,10533982,31601946,96,400,BX,,
1127,34.06284,-118.30028,640 S NORMANDIE AVE,90005,Wilshire Christian Church,Church,REL1,1,1926,25045,C2L,PC,2857134,4029916,1,4029916,8059831,1628,0,CX,,
1128,34.1016,-118.33048,6418 HOLLYWOOD BLVD,90028,,Commercial,COM1,1,1938,4700,C2L,PC,372381,954971,1,954971,1909942,47,0,C55A,,
1129,34.1016,-118.33048,6418 HOLLYWOOD BLVD,90028,,Commercial,COM1,1,1913,5800,C2L,PC,459534,1178475,1,1178475,2356950,58,0,C55B,,
1130,34.10166,-118.32991,6423 HOLLYWOOD BLVD,90028,,Theatre,COM9,4,1927,136933,C3M,PC,14015093,35941705,1,35941705,7188341082,2,0,BX,,
1131,34.04746,-118.25478,643 S OLIVE ST,90014,Olive Center/Progress Machine and Tool C,Office,COM4,10,1912,71501,C2H,PC,7075739,18145733,1,18145733,3629146528,6,0,CX,,
1132,34.1016,-118.33085,6436 HOLLYWOOD BLVD,90028,,Commercial,COM1,1,1931,6000,C2L,PC,475380,1219112,1,1219112,2438224,60,0,C55B,,
1133,34.0456,-118.25299,644 S BROADWAY,90014,,Commercial,COM1,7,1910,59850,C2M,PC,5310491,13618753,1,13618753,2723750659,8,0,Frame,,
1134,34.04982,-118.25945,644 S FIGUEROA ST,90017,Engine Co No. 28,Office,COM4,4,1912,31661,C3M,PC,3251268,8337877,1,8337877,1667575412,7,0,BX,,
1135,34.18771,-118.59739,6464 CANOGA AVE,91367,,Office,COM4,4,1964,65903,C3M,LC,6767579,17355457,1,17355457,3471091326,4,0,BXA,,
1136,34.04738,-118.25486,649 S OLIVE ST,90014,Glannini Place,Office,COM4,12,1923,146340,C3H,PC,12908651,33104237,1,33104237,6620847358,5,0,AX,,
1137,33.98158,-118.25198,6500 HOOPER AVE,90001,Edison MS,School,EDU1,2,,16000,C3L,LC,1443520,3701907,1,3701907,7403814,320,0,RC FRAME WITH SHEAR WALLS,,
1138,34.10393,-118.33144,6500 YUCCA ST,90028,,Residential,RES3F,5,1928,93635,C3M,PC,9937483,14016571,0.5,7008285,2102485611,2,290,BX,,
1139,34.06412,-118.37055,6501 WILSHIRE BLVD,90048,,Office,COM4,12,1956,123434,C3H,LC,10888113,27922566,1,27922566,5584513249,4,0,BX,,
1140,34.18913,-118.44873,6510 VAN NUYS BLVD,91401,,Commercial,COM1,1,1951,6325,C3L,LC,501130,1285147,1,1285147,2570294,63,0,BX,,
1141,33.98315,-118.26402,652 E 62ND ST,90001,,Industrial,IND2,1,1930,10640,C2L,PC,785445,2014273,1.5,3021410,5035683,53,3,C5A,,
1142,34.18956,-118.45314,6535 CEDROS AVE,91411,Van Nuys,School,EDU1,1,,9900,C2L,LC,893178,2290555,1,2290555,4581110,198,0,PC1 w/ diaphragms stiff relative to the walls,,
1143,34.18995,-118.44873,6551 VAN NUYS BLVD,91401,,Commercial,COM5,2,1967,41312,C3L,LC,6360809,16312294,1,16312294,3262458816,5,0,BX,,
1144,34.04343,-118.25022,656 S LOS ANGELES ST,90014,,Industrial,IND2,13,1925,58500,C2H,PC,4598685,11793328,1.5,17689992,2948331929,2,18,CX,,
1145,34.09798,-118.33289,6565 W SUNSET BLVD,90028,,Office,COM4,6,1966,74026,C3M,LC,7325613,18786534,1,18786534,3757306929,6,0,BXB,,
1146,33.9797,-118.26517,6600 AVALON BLVD,90003,,Warehouse,COM2,1,1966,1150,C2L,LC,65067,166864,1,166864,333729,1,0,C5A,,
1147,33.98018,-118.2614,6600 MCKINLEY AVE,90001,,Industrial,IND2,1,1924,20700,C2L,PC,1528074,3918746,1.5,5878119,9796864,104,6,C5B,,
1148,34.09976,-118.33294,6600 SELMA AVE,90028,,Recreation,COM8,4,1922,65858,C2M,PC,9023863,23141697,1,2314169746,283394395,0,0,CX,,
1149,34.10158,-118.33354,6608 HOLLYWOOD BLVD,90028,,Commercial,COM1,3,1934,28800,C3L,PC,1989792,5102822,1,5102822,1020564328,8,0,BX,,
1150,33.98005,-118.2614,6614 MCKINLEY AVE,90001,,Industrial,IND2,1,1928,8466,C2L,PC,624960,1602710,1.5,2404065,4006776,42,3,C45A,,
1151,34.02173,-118.28179,663 W 34TH ST,90089,USC,School,EDU2,1,,20000,C2L,LC,2293600,5881937,1.5,8822906,1470484340,0,0,,,
1152,33.97979,-118.2614,6630 MCKINLEY AVE,90001,,Warehouse,COM2,1,1928,4287,C2L,PC,242558,622041,1,622041,1244082,4,0,C5,,
1153,34.05994,-118.23866,665 NEW HIGH ST,90012,,Commercial,COM8,2,1913,4130,C2L,PC,565893,1451232,1,1451232,2902463,25,0,C5B,,
1154,34.05994,-118.23866,665 NEW HIGH ST,90012,,Commercial,COM8,1,1961,4544,C2L,LC,622619,1596706,1,1596706,3193412,27,0,CX,,
1155,34.02279,-118.28182,665 W JEFFERSON BLVD,90007,Shrine Auditorium,Theatre,COM9,1,1925,132417,C3L,PC,13552880,34756361,1,3475636169,512721795,0,0,BX,,
1156,34.19123,-118.62337,6651 FALLBROOK AVE,91307,,Shopping Mall,COM1,2,1966,161565,C3L,LC,11558360,29641414,1,2964141459,2828291616,0,0,BXA,,
1157,34.06289,-118.34394,666 S LA BREA AVE,90036,AT&T,Utilities,COM4,2,1970,16800,C2L,LC,1725192,4424255,1,4424255,8848510,67,0,Shear Wall,,
1158,34.06289,-118.34394,666 S LA BREA AVE,90036,AT&T,Utilities,GOV1,5,1970,67700,C2M,LC,6699592,17181104,1,1718110434,362207271,0,0,Shear Wall,,
1159,34.09072,-118.33508,6660 SANTA MONICA BLVD,90038,,Industrial,IND1,2,1929,11200,C2L,PC,826784,2120288,1.5,3180431,5300719,34,3,C6A,,
1160,34.06099,-118.29535,668 S CATALINA ST,90005,Leadership Academy,Church,REL1,4,1963,8400,C3M,LC,958272,1351619,1,1351619,2703237,546,0,concrete,,
1161,34.06099,-118.29535,668 S CATALINA ST,90005,Leadership Academy,Church,REL1,4,1927,8688,C2M,PC,991127,1397960,1,1397960,2795920,565,0,CX,,
1162,33.97882,-118.26517,6700 AVALON BLVD,90003,,Warehouse,COM2,1,1951,4230,C2L,LC,239333,613771,1,613771,1227541,4,0,C4,,
1163,34.10156,-118.3365,6701 HOLLYWOOD BLVD,90028,,Commercial,COM1,2,1927,27961,C2L,PC,1931825,4954166,1,4954166,9908333,280,0,CX,,
1164,34.10156,-118.33667,6708 HOLLYWOOD BLVD,90028,,Theatre,COM9,2,1922,21310,C3L,PC,2181079,5593376,1,5593376,1118675212,8,0,BX,,
1165,33.97882,-118.2614,6714 MCKINLEY AVE,90001,,Industrial,IND2,1,1928,5040,C2L,PC,372053,954129,1.5,1431194,2385324,25,2,C45A,,
1166,33.97848,-118.2614,6718 MCKINLEY AVE,90001,,Industrial,IND2,1,1927,10080,C2L,PC,744106,1908259,1.5,2862388,4770647,50,3,CX,,
1167,34.10155,-118.33715,6724 HOLLYWOOD BLVD,90028,Scientology,Commercial,COM8,1,1922,50264,C2L,PC,6887173,17662156,1,1766215635,324312302,0,0,CX,,
1168,34.10155,-118.33715,6724 HOLLYWOOD BLVD,90028,,Church,REL1,8,1959,1020,C2H,LC,116362,164125,1,164125,328250,66,0,CX,,
1169,33.97831,-118.2614,6728 MCKINLEY AVE,90001,,Industrial,IND2,1,1927,5040,C2L,PC,372053,954129,1.5,1431194,2385324,25,2,C4A,,
1170,34.06034,-118.302,675 S ARDMORE AVE,90005,,Parking structure,COM1,6,1970,354132,C3M,LC,12316711,31586205,0.5,1579310347,379308,71,0,BXA,,
1171,34.05881,-118.28005,675 S PARK VIEW ST,90057,,Office,COM4,2,1941,15000,C3L,LC,1540350,3950228,1,3950228,7900455,60,0,BX,,
1172,34.10155,-118.33773,6753 HOLLYWOOD BLVD,90028,,Professional building,COM7,7,1922,65106,C3M,PC,8452061,21675310,1.5,3251296554,188276326,130,0,BX,,
1173,34.0599,-118.28297,676 S RAMPART BLVD,90057,,Residential,RES3E,4,1916,17680,C2M,PC,1993066,2811170,0.5,1405585,4216755,21,55,C6,,
1174,34.06057,-118.28782,680 WILSHIRE PL,90005,,Office,COM4,4,1964,50907,C3M,LC,5227640,13406282,1,1340628226,812565204,0,0,BXA,,
1175,34.06028,-118.30091,682 IROLO ST,90005,,Residential,RES3F,7,1929,62933,C3M,PC,6679079,9420674,0.5,4710337,14131012,76,195,BX,,
1176,34.19516,-118.44873,6842 VAN NUYS BLVD,91405,,Commercial,COM5,6,1963,80688,C3M,LC,12423531,31860146,1,3186014663,720292323,0,0,BXC,,
1177,34.19557,-118.6058,6850 TOPANGA CYN BLVD,91303,Canoga Park,School,EDU1,2,,9000,C2L,LC,811980,2082323,1,2082323,4164645,180,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
1178,34.19557,-118.6058,6850 TOPANGA CYN BLVD,91303,Canoga Park,School,EDU1,2,,25864,C3L,LC,2333450,5984133,1,5984133,1196826551,7,0,RC FRAME WITH SHEAR WALLS,,
1179,34.19557,-118.6058,6850 TOPANGA CYN BLVD,91303,Canoga Park,School,EDU1,2,,25900,C3L,LC,2336698,5992462,1,5992462,1198492451,8,0,RC FRAME WITH SHEAR WALLS,,
1180,34.19557,-118.6058,6850 TOPANGA CYN BLVD,91303,Canoga Park,School,EDU1,2,,29000,C3L,LC,2616380,6709707,1,6709707,1341941358,0,0,RC FRAME WITH SHEAR WALLS,,
1181,34.05678,-118.27653,688 S ALVARADO ST,90057,,Commercial,COM1,2,1928,34514,C2L,PC,2384572,6115236,1,6115236,1223047134,5,0,C6,,
1182,34.06017,-118.28782,690 WILSHIRE PL,90005,,Office,COM4,3,1966,33384,C3L,LC,3428203,8791626,1,8791626,1758325313,4,0,BXA,,
1183,34.10154,-118.34091,6911 HOLLYWOOD BLVD,90028,,Commercial,COM1,2,1926,1280,C3L,PC,101414,260077,1,260077,520154,13,0,BX,,
1184,34.10154,-118.34091,6911 HOLLYWOOD BLVD,90028,,Commercial,COM1,1,1926,11922,C3L,PC,944580,2422376,1,2422376,4844751,119,0,BX,,
1185,34.10154,-118.34091,6911 HOLLYWOOD BLVD,90028,Grauman's Chinese Theater,Movie Theatre,COM9,1,1926,22012,C2L,PC,2252928,5777634,1,5777634,1155526913,2,0,CX,,
1186,34.08375,-118.29497,700 N HELIOTROPE DR,90029,,Commercial,COM1,1,1923,7469,C2L,PC,591769,1517591,1,1517591,3035183,75,0,C65B,,
1187,34.04576,-118.25458,700 S HILL ST,90014,Great Western Plaza,Office,COM4,12,1927,67320,C3H,PC,5938297,15228763,1,1522876330,457526269,0,0,BX,,
1188,34.04324,-118.25035,700 S LOS ANGELES ST,90014,,Office,COM1,4,1912,41004,C2M,PC,2832966,7265142,1,7265142,1453028441,0,0,CX,,
1189,34.04324,-118.25035,700 S LOS ANGELES ST,90014,,Commercial/res mix,COM1,5,1912,76225,C2M,PC,6763444,17344853,1,1734485334,689706762,0,0,CX,,
1190,34.04324,-118.25035,700 S LOS ANGELES ST,90014,,Commercial/res mix,COM1,5,1912,82650,C2M,PC,7333535,18806849,1,1880684937,613698826,0,0,CX,,
1191,34.04654,-118.25546,700 S OLIVE ST,90014,,Commercial,COM1,6,1917,70980,C2M,PC,6298055,16151363,1,1615136332,302726710,0,0,CX,,
1192,34.01651,-118.2862,700 STATE DR,90037,"Natural History Museum of LA County, Cal",Museum,GOV1,3,,75000,C2L,LC,7422000,19033719,1,1903371938,67438300,0,0,,,
1193,34.04888,-118.25732,700 WILSHIRE BLVD,90017,,Office,COM4,6,1965,76358,C3M,LC,7556388,19378356,1,1937835638,756712305,0,0,BXA,,
1194,34.10154,-118.34241,7000 HOLLYWOOD BLVD,90028,Hotel Roosevelt,Hotel,RES4,12,1928,215910,C3H,PC,20181108,28464948,0.5,1423247442,697422130,540,0,BX,,
1195,34.04568,-118.25465,701 S HILL ST,90014,,Office,COM4,13,1928,131508,C3H,PC,11600321,29749022,1,2974902259,498045526,0,0,BX,,
1196,34.05968,-118.29987,701 S NORMANDIE AVE,90005,The Langham,Residential,RES3F,8,1927,132210,C3H,PC,14766535,20827828,0.5,1041391431,241742159,410,0,BX,,
1197,33.9758,-118.28378,7010 DENVER AVE,90044,,Nursing home,RES6,1,1970,5088,C3L,LC,532307,750805,0.5,375403,112620810,15,5,BX,,
1198,33.9758,-118.28378,7010 DENVER AVE,90044,,Nursing home,RES6,6,1970,77748,C3M,LC,8133996,11472798,0.5,5736399172,9197155,233,3,BX,,
1199,34.09797,-118.34222,7022 W SUNSET BLVD,90028,,School,EDU1,1,1932,6633,C2L,PC,598429,1534672,1,1534672,3069344133,0,0,C7A,,
1200,34.19833,-118.53475,7028 CANBY AVE,91335,Rey-Ken Auto Works,Commercial,COM3,1,1963,6847,C3L,LC,594388,1524308,1,1524308,3048616,233,3,BX,,
1201,34.04926,-118.23321,703 BANNING ST,90012,,Government,GOV1,3,1937,138460,C3L,PC,13702002,35138783,1,3513878370,277566554,0,0,BX,,
1202,34.0539,-118.25258,703 W 3RD ST,90071,,Utilities,GOV1,3,1966,40860,C3L,LC,4043506,10369570,1,1036957020,739140163,0,0,BX,,
1203,33.99149,-118.45811,707 VENICE BLVD,90291,,Commercial,COM1,1,1923,4600,C2L,PC,364458,934653,1,934653,186930546,0,0,C6C,,
1204,34.04575,-118.2545,708 S HILL ST,90014,Ed's Box and Supply,Office,COM4,7,1922,122361,C2M,PC,12108845,31053132,1,3105313262,106264489,0,0,CX,,
1205,34.10155,-118.34436,7080 HOLLYWOOD BLVD,90028,,Office,COM4,11,1972,155680,C3H,LC,13732533,35217080,1,3521708070,434161623,0,0,BX,,
1206,34.10034,-118.34429,7083 HAWTHORN AVE,90028,,Parking structure,COM1,5,1967,106724,C3M,LC,3711861,9519067,0.5,4759533142,7860021,0,0,BX,,
1207,34.04483,-118.25372,710 S BROADWAY,90014,,Residential,RES3F,7,1909,44400,C3M,PC,4833384,6817367,0.5,3408684102,2605153,138,8,BX,,
1208,34.19903,-118.49239,7100 HAYVENHURST AVE,91406,,Office,COM4,2,1973,57811,C3L,LC,5936612,15224440,1,1522444030,448881231,0,0,BX,,
1209,34.05194,-118.23284,711 DUCOMMUN ST,90012,,Industrial,IND1,1,1966,29218,C3L,LC,2156873,5531300,1.5,8296950138,2825088,9,9,BX,,
1210,34.1035,-118.34532,7120 FRANKLIN AVE,90046,Aviva Family and Children's Services,Health Clinic,COM6,2,1968,15700,C3L,LC,2270220,5821979,1.5,8732969145,5494878,31,1,BXA,,
1211,34.19991,-118.4924,7120 HAYVENHURST AVE,91406,,Office,COM4,2,1966,56139,C3L,LC,5764914,14784122,1,1478412229,568243225,0,0,BXB,,
1212,34.04303,-118.25084,713 S LOS ANGELES ST,90014,,Industrial,IND2,12,1928,196872,C2H,PC,15476108,39688479,1.5,5953271899,221197984,59,9,CX,,
1213,34.0436,-118.25186,713 S MAIN ST,90014,,Parking structure,COM1,2,1925,1080,C3L,PC,37562,96329,0.5,48164,144493,0,0,BX,,
1214,34.0436,-118.25186,713 S MAIN ST,90014,,Commercial,COM1,1,1925,9270,C3L,PC,322411,826822,0.5,413411,1240233,2,0,BX,,
1215,34.05183,-118.26813,715 S WITMER ST,90017,E & L Autobody & Tow,Parking structure,COM1,2,1927,15688,C2L,PC,545629,1399265,0.5,699632,2098897,3,0,concrete frame with brick infill,,
1216,34.08402,-118.34405,716 N LA BREA AVE,90038,,Commercial,COM1,3,1931,13942,C3L,PC,987651,2532832,1,2532832,5065663139,0,0,BXA,,
1217,34.04609,-118.25597,716 S OLIVE ST,90014,Sassounian Inc,Office,COM4,4,1907,53916,C2M,PC,5536634,14198698,1,1419869828,397396216,0,0,CX,,
1218,34.04408,-118.2527,716 S SPRING ST,90014,,Commercial,COM1,1,1922,5670,C2L,PC,449234,1152061,1,1152061,230412257,0,0,C6,,
1219,34.0442,-118.25266,717 S SPRING ST,90014,Van Nuys Building,Residential,RES3F,9,1913,267890,C3H,PC,29920634,42202306,0.5,2110115363,303460321,830,0,concrete frame,,
1220,34.04038,-118.24845,717 SAN JULIAN ST,90014,,Commercial,COM2,2,1946,20860,C3L,LC,1180259,3026774,1,3026774,605354721,0,0,BX,,
1221,34.04038,-118.24845,717 SAN JULIAN ST,90014,,Commercial,COM2,1,1962,132392,C2L,LC,7490739,19210001,1,1921000138,420002132,0,0,CX,,
1222,34.09798,-118.34644,7176 W SUNSET BLVD,90046,,Commercial,COM3,2,1967,2048,C2L,LC,177787,455934,1,455934,911869,70,0,C5A,,
1223,34.09798,-118.34644,7176 W SUNSET BLVD,90046,,Commercial,COM3,1,1934,3000,C2L,PC,260430,667873,1,667873,1335745,102,2,C5A,,
1224,33.98561,-118.26292,718 E 60TH ST,90001,,Industrial,IND2,1,1936,11910,C2L,PC,879196,2254699,1.5,3382048,563674760,4,4,C4B,,
1225,34.04536,-118.25493,718 S HILL ST,90014,New Box Corporation,Commercial,COM1,7,1913,51055,C2M,PC,4530110,11617467,1,1161746723,234935511,0,0,CX,,
1226,34.04474,-118.25381,719 S BROADWAY,90014,,Commercial,COM4,4,1921,38040,C2M,PC,3906328,10017777,1,1001777720,35554152,0,0,CX,,
1227,34.02728,-118.25679,720 E WASHINGTON BLVD,90021,,Warehouse,COM2,4,1930,28192,C2M,PC,1595103,4090643,1,4090643,818128528,0,0,C6,,
1228,34.06027,-118.23758,720 N SPRING ST,90012,,Government,GOV1,1,,20000,C2L,LC,1979200,5075658,1,5075658101,5131780,0,0,,,
1229,34.03711,-118.24293,720 S KOHLER ST,90021,Mark Taper Center- Inner City arts,School,EDU1,1,1946,7956,C2L,LC,717790,1840773,1,1840773,3681547159,0,0,CX,,
1230,34.05875,-118.28353,720 S RAMPART BLVD,90057,AT&T,Lifeline,IND2,5,1940,77784,C3M,PC,6114600,15680892,1.5,2352133839,202231,389,23,Cast in Place,,
1231,34.02736,-118.25655,721 E WASHINGTON BLVD,90021,,Warehouse,COM2,4,1930,44920,C2M,PC,2541574,6517865,1,6517865,13035731,45,0,CX,,
1232,34.04457,-118.25396,722 S BROADWAY,90014,,Commercial,COM1,7,1909,62580,C3M,PC,5552723,14239959,1,1423995928,479918,626,0,BX,,
1233,33.98915,-118.28663,722 W SLAUSON AVE,90044,,Commercial,COM1,2,1913,11520,C3L,PC,816077,2092829,1,2092829,4185658,115,0,B5A,,
1234,34.20232,-118.38778,7239 LANKERSHIM BLVD,91605,,Warehouse,COM2,2,1954,15085,C3L,LC,853509,2188825,1,2188825,4377649,15,0,BX,,
1235,34.04553,-118.25471,724 S HILL ST,90014,Jewelry Manufacturing Building,Office,COM4,13,1924,91520,C3H,PC,8072979,20703155,1,2070315541,406310,366,0,AX,,
1236,34.02605,-118.19237,725 S INDIANA ST,90023,"Stevenson, Robert Louis",School,EDU1,3,,54000,C3L,LC,4871880,12493936,1,1249393624,9878731080,0,0,RC FRAME WITH SHEAR WALLS,,
1237,34.02605,-118.19237,725 S INDIANA ST,90023,"Stevenson, Robert Louis",School,EDU1,3,,64000,C3L,LC,5774080,14807628,1,1480762829,6152561280,0,0,RC FRAME WITH SHEAR WALLS,,
1238,34.27557,-118.4443,728 WOODWORTH ST,91340,O'Melveny Elementary,School,EDU1,2,,21200,C3L,LC,1912664,4905027,1,4905027,9810054,424,0,RC FRAME WITH SHEAR WALLS,,
1239,34.05875,-118.2998,729 S NORMANDIE AVE,90005,,Residential,RES3F,4,1926,54152,C2M,PC,5894987,8314731,0.5,4157366,12472097,65,168,C5,,
1240,34.04752,-118.25802,730 S HOPE ST,90017,Christian Science Church,Church,REL1,2,1937,4407,C2L,PC,502751,709117,1,709117,1418234,286,0,CX,,
1241,34.04252,-118.25134,730 S LOS ANGELES ST,90014,,Industrial,IND2,6,1924,68128,C2M,PC,5355542,13734288,1.5,2060143134,335719,341,20,CX,,
1242,34.04625,-118.25594,730 S OLIVE ST,90014,,Residential,RES3F,12,1922,268080,C3H,PC,29941855,42232238,0.5,2111611963,348357,322,831,BX,,
1243,34.04441,-118.25411,731 S BROADWAY,90014,,Commercial,COM1,4,1913,23061,C2M,PC,1593284,4085978,1,4085978,8171956,231,0,CX,,
1244,34.04376,-118.253,731 S SPRING ST,90014,,Commercial,COM1,5,1921,36382,C3M,PC,2513632,6446210,1,6446210,12892420,364,0,B95,,
1245,34.08355,-118.34951,7325 MELROSE AVE,90046,,Commercial,COM3,1,1929,4063,C2L,PC,352709,904522,1,904522,1809045,138,8,CX,,
1246,33.98567,-118.26218,733 E 60TH ST,90001,,Industrial,IND2,1,1937,40000,C2L,PC,2952800,7572456,1.5,1135868318,931139,200,12,C4A,,
1247,34.03575,-118.2419,733 S CENTRAL AVE,90021,,Warehouse,COM2,1,1933,12365,C2L,PC,699612,1794154,1,1794154,3588308,12,0,CX,,
1248,34.04514,-118.25513,734 S HILL ST,90014,,Commercial,COM1,1,1956,144,C3L,LC,5008,12844,0.5,6422,19266,0,0,BX,,
1249,34.07615,-118.35019,7353 BEVERLY BLVD,90036,,School,EDU1,3,1966,29696,C3L,LC,2679173,6870739,1,6870739,13741479,594,0,BX,,
1250,34.04431,-118.2542,737 S BROADWAY,90014,,Commercial,COM4,8,1913,25200,C3H,PC,2493792,6395330,1,6395330,12790659,101,0,BXB,,
1251,34.03548,-118.24209,737 S CENTRAL AVE,90021,,Industrial,IND3,1,1937,4368,C2L,PC,322446,826912,1.5,1240368,2067280,11,1,CX,,
1252,33.92642,-118.39619,740 N SEPULVEDA BLVD,90245,,Commercial,COM4,1,1960,8100,C2L,LC,831789,2133123,1,2133123,4266246,32,0,C7B,,
1253,34.04157,-118.2503,741 MAPLE AVE,90014,,Industrial,IND2,5,1925,31296,C2M,PC,2460179,6309128,1.5,9463692,15772820,156,9,CX,,
1254,34.08431,-118.29172,741 N VERMONT AVE,90029,,Recreation,COM8,1,1973,27488,C3L,LC,3766406,9658948,1,9658948,19317895,165,0,BX,,
1255,34.08431,-118.29172,741 N VERMONT AVE,90029,,School,EDU1,1,1953,10614,C2L,LC,957595,2455753,1,2455753,4911505,212,0,CX,,
1256,34.08431,-118.29172,741 N VERMONT AVE,90029,Braille Institute,School,EDU1,1,1970,16036,C2L,LC,1446768,3710236,1,3710236,7420473,321,0,CX,,
1257,34.08431,-118.29172,741 N VERMONT AVE,90029,,School,EDU1,1,1975,39648,C2L,LC,3577043,9173326,1,9173326,18346651,793,0,CX,,
1258,34.06124,-118.32442,741 S LUCERNE BLVD,90005,Wilshire Ebell Theater,Theater/auditorium,COM9,2,1927,76855,C2L,PC,8423308,21601573,1,2160157343,203147,461,0,shear wall,,
1259,33.97242,-118.26516,7417 AVALON BLVD,90003,,Industrial,IND2,1,1926,1200,C2L,PC,88584,227174,1.5,340761,567934,6,0,C45A,,
1260,34.09802,-118.35165,7419 W SUNSET BLVD,90046,,Commercial,COM1,1,1921,4635,C2L,PC,367231,941764,1,941764,1883528,46,0,C6B,,
1261,34.04486,-118.25538,742 S HILL ST,90014,,Office,COM4,13,1930,100800,C3H,PC,8891568,22802426,1,2280242645,604852,403,0,B9,,
1262,34.04694,-118.25865,742 S HOPE ST,90017,Central Parking System,Parking structure,COM1,8,1925,123840,C2H,PC,4307155,11045700,0.5,5522850,16568549,25,0,frame and shear wall,,
1263,34.04151,-118.25143,743 SANTEE ST,90014,,Industrial,IND2,10,1917,5040,C2H,PC,396194,1016041,1.5,1524061,2540101,25,2,CX,,
1264,34.04151,-118.25143,743 SANTEE ST,90014,,Industrial,IND2,10,1917,101111,C2H,PC,7948336,20383507,1.5,3057526050,958767,506,30,CX,,
1265,34.04151,-118.25143,743 SANTEE ST,90014,,Industrial,IND2,7,1914,62892,C2M,PC,4943940,12678734,1.5,1901810231,696836,314,19,CX,,
1266,34.04151,-118.25143,743 SANTEE ST,90014,,Industrial,IND2,10,1922,101335,C2H,PC,7965944,20428664,1.5,3064299651,71661,507,30,CX,,
1267,34.04419,-118.25431,745 S BROADWAY,90014,,Office,COM4,8,1913,67200,C3H,PC,6650112,17054212,1,1705421234,108424,269,0,BXB,,
1268,34.0587,-118.31433,745 S WILTON PL,90005,Wilton Place Elementary School.,INSTITUTIONAL,EDU1,2,,40000,C2L,LC,3608800,9254768,1,9254768,18509535,800,0,,,
1269,34.03741,-118.24785,747 E 8TH ST,90021,,Industrial,IND2,4,1917,102762,C2M,PC,8078121,20716341,1.5,3107451151,790852,514,31,CX,,
1270,34.20643,-118.45753,7477 KESTER AVE,91405,Robert Fulton,School,EDU1,1,,4200,C2L,LC,378924,971751,1,971751,1943501,84,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
1271,34.20643,-118.45753,7477 KESTER AVE,91405,Robert Fulton,School,EDU1,1,,15950,C2L,LC,1439009,3690339,1,3690339,7380677,319,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
1272,34.20643,-118.45753,7477 KESTER AVE,91405,Robert Fulton,School,EDU1,1,,23990,C2L,LC,2164378,5550547,1,5550547,1110109448,0,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
1273,34.20643,-118.45753,7477 KESTER AVE,91405,Robert Fulton,School,EDU1,2,,34780,C2L,LC,3137852,8047020,1,8047020,1609404169,6,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
1274,34.04403,-118.25446,749 S BROADWAY,90014,,Commercial,COM1,5,1916,31075,C2M,PC,2146972,5505909,1,5505909,1101181831,1,0,CXB,,
1275,34.20724,-118.3425,7500 N GLENOAKS BLVD,91504,Woodbury University,School,EDU2,1,1965,16678,C3L,LC,1912633,4904947,1.5,7357421,1226236933,4,0,BX,,
1276,34.0424,-118.25171,751 S LOS ANGELES ST,90014,,Industrial,IND2,5,1914,81200,C2M,PC,6383132,16369542,1.5,24554313,4092385540,6,24,CX,,
1277,34.04225,-118.25182,752 S LOS ANGELES ST,90014,,Industrial,IND2,9,1913,46709,C2H,PC,3671794,9416317,1.5,14124475,2354079223,4,14,CX,,
1278,34.06083,-118.34768,755 S COCHRAN AVE,90036,,School,EDU1,2,1930,20314,C2L,PC,1832729,4700034,1,4700034,9400067,406,0,CX,,
1279,34.04104,-118.24942,755 WALL ST,90014,,Commercial,COM2,1,1962,63442,C3L,LC,3589548,9205397,1,9205397,18410794,63,0,BX,,
1280,34.09804,-118.35467,7558 W SUNSET BLVD,90046,,Commercial,COM1,1,1922,12336,C3L,PC,873882,2241071,1,2241071,4482142,123,0,BX,,
1281,34.05817,-118.29414,757 S BERENDO ST,90005,,Residential,RES3F,6,1928,41484,C2M,PC,4515948,6369632,0.5,3184816,9554448,50,129,CX,,
1282,34.05815,-118.30199,758 S ARDMORE AVE,90005,,Residential,RES3E,5,1930,27159,C2M,PC,3061634,4318358,0.5,2159179,6477537,33,84,CX,,
1283,34.2082,-118.44002,7601 HAZELTINE AVE,91405,,Industrial,IND2,2,1948,7376,C3L,LC,544496,1396361,1.5,2094541,3490902,37,2,BX,,
