VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,PEI,H_active,VEI_Holoce,hazard,class,risk
343072,Taburete,El Salvador,M?xico and Central America,El Salvador and Honduras,13.435000000000000,-88.531999999999900,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
343080,Tecapa,El Salvador,M?xico and Central America,El Salvador and Honduras,13.494000000000000,-88.501999999999900,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
343081,Usulut?n,El Salvador,M?xico and Central America,El Salvador and Honduras,13.419000000000000,-88.471000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
343082,"Tigre, El",El Salvador,M?xico and Central America,El Salvador and Honduras,13.470000000000000,-88.430000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
343090,Chinameca,El Salvador,M?xico and Central America,El Salvador and Honduras,13.478000000000000,-88.329999999999900,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
343100,San Miguel,El Salvador,M?xico and Central America,El Salvador and Honduras,13.433999999999900,-88.269000000000000,5,1,2,1,NULL,2
343101,"Aramuaca, Laguna",El Salvador,M?xico and Central America,El Salvador and Honduras,13.428000000000000,-88.105000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
343110,Conchagua,El Salvador,M?xico and Central America,El Salvador and Honduras,13.275000000000000,-87.844999999999900,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
343120,Conchag?ita,El Salvador,M?xico and Central America,El Salvador and Honduras,13.228999999999900,-87.766999999999900,4,1,1,NULL,U-HHR,NULL
343130,"Tigre, Isla el",Honduras,M?xico and Central America,El Salvador and Honduras,13.272000000000000,-87.641000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
343140,"Zacate Grande, Isla",Honduras,M?xico and Central America,El Salvador and Honduras,13.330000000000000,-87.629999999999900,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
343150,"Yojoa, Lake",Honduras,M?xico and Central America,El Salvador and Honduras,14.980000000000000,-87.980000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
343160,Utila Island,Honduras,M?xico and Central America,El Salvador and Honduras,16.100000000000000,-86.900000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
344010,Cosig?ina,Nicaragua,M?xico and Central America,Nicaragua,12.980000000000000,-87.569999999999900,3,1,5,NULL,U-HHR,NULL
344020,San Crist?bal,Nicaragua,M?xico and Central America,Nicaragua,12.702000000000000,-87.004000000000000,4,1,3,2,NULL,2
344040,Telica,Nicaragua,M?xico and Central America,Nicaragua,12.602000000000000,-86.844999999999900,5,1,4,2,NULL,2
344060,Rota,Nicaragua,M?xico and Central America,Nicaragua,12.550000000000000,-86.750000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
344070,"Negro, Cerro",Nicaragua,M?xico and Central America,Nicaragua,12.506000000000000,-86.701999999999900,4,1,3,1,NULL,1
344080,"Pilas, Las",Nicaragua,M?xico and Central America,Nicaragua,12.494999999999900,-86.688000000000000,4,1,2,NULL,U-HHR,NULL
344090,Momotombo,Nicaragua,M?xico and Central America,Nicaragua,12.422000000000000,-86.540000000000000,4,1,4,2,NULL,2
344091,Apoyeque,Nicaragua,M?xico and Central America,Nicaragua,12.242000000000000,-86.341999999999900,6,0,6,3,NULL,3
344092,Nejapa-Miraflores,Nicaragua,M?xico and Central America,Nicaragua,12.119999999999900,-86.319999999999900,7,0,3,NULL,U-HR,NULL
344100,Masaya,Nicaragua,M?xico and Central America,Nicaragua,11.984000000000000,-86.161000000000000,7,1,6,2,NULL,3
344101,Granada,Nicaragua,M?xico and Central America,Nicaragua,11.920000000000000,-85.980000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
344110,Mombacho,Nicaragua,M?xico and Central America,Nicaragua,11.826000000000000,-85.968000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
344111,Zapatera,Nicaragua,M?xico and Central America,Nicaragua,11.730000000000000,-85.819999999999900,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
344120,Concepci?n,Nicaragua,M?xico and Central America,Nicaragua,11.538000000000000,-85.622000000000000,5,1,4,2,NULL,2
344130,Maderas,Nicaragua,M?xico and Central America,Nicaragua,11.446000000000000,-85.515000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
344131,Estel?,Nicaragua,M?xico and Central America,Nicaragua,13.170000000000000,-86.400000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
344132,"Ciguatepe, Cerro el",Nicaragua,M?xico and Central America,Nicaragua,12.529999999999900,-86.141999999999900,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
344133,"Lajas, Las",Nicaragua,M?xico and Central America,Nicaragua,12.300000000000000,-85.730000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
344140,"Azul, Volc?n",Nicaragua,M?xico and Central America,Nicaragua,12.529999999999900,-83.870000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
345010,Oros?,Costa Rica,M?xico and Central America,Costa Rica,10.980000000000000,-85.472999999999900,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
345020,Rinc?n de la Vieja,Costa Rica,M?xico and Central America,Costa Rica,10.830000000000000,-85.323999999999900,3,1,4,2,NULL,2
345030,Miravalles,Costa Rica,M?xico and Central America,Costa Rica,10.747999999999900,-85.153000000000000,4,1,1,NULL,U-HHR,NULL
345031,Tenorio,Costa Rica,M?xico and Central America,Costa Rica,10.673000000000000,-85.015000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
345033,Arenal,Costa Rica,M?xico and Central America,Costa Rica,10.462999999999900,-84.703000000000000,4,1,4,1,NULL,1
345034,Platanar,Costa Rica,M?xico and Central America,Costa Rica,10.300000000000000,-84.366000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
345040,Po?s,Costa Rica,M?xico and Central America,Costa Rica,10.199999999999900,-84.233000000000000,5,1,2,1,NULL,2
345050,Barva,Costa Rica,M?xico and Central America,Costa Rica,10.135000000000000,-84.099999999999900,5,0,4,NULL,U-HR,NULL
345060,Iraz?,Costa Rica,M?xico and Central America,Costa Rica,9.978999999999990,-83.852000000000000,5,1,3,3,NULL,3
345070,Turrialba,Costa Rica,M?xico and Central America,Costa Rica,10.025000000000000,-83.766999999999900,5,1,4,3,NULL,3
346010,Bar?,Panama,M?xico and Central America,Panam?,8.808000000000000,-82.543000000000000,4,1,Unknown VEI,NULL,U-HHR,NULL
346030,"Valle, El",Panama,M?xico and Central America,Panam?,8.580000000000000,-80.170000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
351011,Romeral,Colombia,South America,Colombia,5.206000000000000,-75.364000000000000,4,0,4,NULL,U-HR,NULL
351012,"Bravo, Cerro",Colombia,South America,Colombia,5.092000000000000,-75.299999999999900,4,1,4,3,NULL,3
351020,"Ruiz, Nevado del",Colombia,South America,Colombia,4.895000000000000,-75.322000000000000,5,1,4,3,NULL,3
351021,Santa Isabel,Colombia,South America,Colombia,4.820000000000000,-75.370000000000000,5,0,Unknown VEI,NULL,U-HR,NULL
351030,"Tolima, Nevado del",Colombia,South America,Colombia,4.670000000000000,-75.329999999999900,4,1,5,2,NULL,2
351040,Mach?n,Colombia,South America,Colombia,4.480000000000000,-75.391999999999900,5,0,Unknown VEI,NULL,U-HR,NULL
351050,"Huila, Nevado del",Colombia,South America,Colombia,2.930000000000000,-76.030000000000000,4,1,3,NULL,U-HHR,NULL
351060,Purac?,Colombia,South America,Colombia,2.320000000000000,-76.400000000000000,4,1,3,1,NULL,1
351061,Sotar?,Colombia,South America,Colombia,2.108000000000000,-76.591999999999900,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
351062,Petacas,Colombia,South America,Colombia,1.570000000000000,-76.780000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
351070,Do?a Juana,Colombia,South America,Colombia,1.470000000000000,-76.920000000000000,4,1,4,NULL,U-HHR,NULL
351080,Galeras,Colombia,South America,Colombia,1.220000000000000,-77.370000000000000,6,1,3,3,NULL,3
351090,Azufral,Colombia,South America,Colombia,1.080000000000000,-77.680000000000000,5,0,4,NULL,U-HR,NULL
351100,Cumbal,Colombia,South America,Colombia,0.950000000000000,-77.870000000000000,4,1,2,NULL,U-HHR,NULL
351110,"Negro de Mayasquer, Cerro",Colombia-Ecuador,South America,Colombia,0.828000000000000,-77.963999999999900,4,1,2,NULL,U-HHR,NULL
352001,Soche,Ecuador,South America,Ecuador,0.552000000000000,-77.579999999999900,3,0,5,NULL,U-HR,NULL
352002,Chachimbiro,Ecuador,South America,Ecuador,0.468000000000000,-78.287000000000000,4,0,Unknown VEI,NULL,U-HR,NULL
352003,Cuicocha,Ecuador,South America,Ecuador,0.308000000000000,-78.364000000000000,6,0,5,NULL,U-HR,NULL
352004,Imbabura,Ecuador,South America,Ecuador,0.258000000000000,-78.183000000000000,6,0,Unknown VEI,NULL,U-HR,NULL
352005,Mojanda,Ecuador,South America,Ecuador,0.130000000000000,-78.269999999999900,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
352006,Cayambe,Ecuador,South America,Ecuador,0.029000000000000,-77.986000000000000,4,1,4,3,NULL,3
352010,Reventador,Ecuador,South America,Ecuador,-0.077000000000000,-77.656000000000000,3,1,4,3,NULL,2
352011,Pululagua,Ecuador,South America,Ecuador,0.038000000000000,-78.462999999999900,7,0,5,NULL,U-HR,NULL
352020,Guagua Pichincha,Ecuador,South America,Ecuador,-0.171000000000000,-78.597999999999900,5,1,5,3,NULL,3
352021,Atacazo,Ecuador,South America,Ecuador,-0.353000000000000,-78.617000000000000,6,0,5,3,NULL,3
352022,Chacana,Ecuador,South America,Ecuador,-0.375000000000000,-78.250000000000000,5,1,0,NULL,U-HHR,NULL
352030,Antisana,Ecuador,South America,Ecuador,-0.481000000000000,-78.141000000000000,4,1,2,NULL,U-HHR,NULL
352031,Aliso,Ecuador,South America,Ecuador,-0.530000000000000,-78.000000000000000,1,0,Unknown VEI,NULL,U-HR,NULL
352040,Sumaco,Ecuador,South America,Ecuador,-0.538000000000000,-77.626000000000000,2,1,2,NULL,U-HHR,NULL
352041,Illiniza,Ecuador,South America,Ecuador,-0.659000000000000,-78.713999999999900,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
352050,Cotopaxi,Ecuador,South America,Ecuador,-0.677000000000000,-78.436000000000000,4,1,5,3,NULL,3
352060,Quilotoa,Ecuador,South America,Ecuador,-0.850000000000000,-78.900000000000000,5,0,6,NULL,U-HR,NULL
352071,Chimborazo,Ecuador,South America,Ecuador,-1.464000000000000,-78.814999999999900,4,0,Unknown VEI,NULL,U-HR,NULL
352080,Tungurahua,Ecuador,South America,Ecuador,-1.467000000000000,-78.441999999999900,4,1,5,3,NULL,3
352081,Licto,Ecuador,South America,Ecuador,-1.780000000000000,-78.613000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
352090,Sangay,Ecuador,South America,Ecuador,-2.002000000000000,-78.340999999999900,3,1,3,3,NULL,2
353010,Fernandina,Ecuador,South America,Gal?pagos Islands,-0.370000000000000,-91.549999999999900,2,1,4,2,NULL,1
353011,Ecuador,Ecuador,South America,Gal?pagos Islands,-0.020000000000000,-91.546000000000000,2,0,0,NULL,U-HR,NULL
353020,Wolf,Ecuador,South America,Gal?pagos Islands,0.020000000000000,-91.349999999999900,2,1,2,1,NULL,1
353030,Darwin,Ecuador,South America,Gal?pagos Islands,-0.180000000000000,-91.280000000000000,2,1,2,NULL,U-HHR,NULL
353040,Alcedo,Ecuador,South America,Gal?pagos Islands,-0.430000000000000,-91.120000000000000,2,1,1,NULL,U-HHR,NULL
353050,"Negra, Sierra",Ecuador,South America,Gal?pagos Islands,-0.830000000000000,-91.170000000000000,2,1,3,1,NULL,1
353060,"Azul, Cerro",Ecuador,South America,Gal?pagos Islands,-0.920000000000000,-91.408000000000000,2,1,3,1,NULL,1
353070,Pinta,Ecuador,South America,Gal?pagos Islands,0.580000000000000,-90.750000000000000,2,1,Unknown VEI,NULL,U-HHR,NULL
353080,Marchena,Ecuador,South America,Gal?pagos Islands,0.330000000000000,-90.469999999999900,2,1,2,NULL,U-HHR,NULL
353081,Genovesa,Ecuador,South America,Gal?pagos Islands,0.320000000000000,-89.957999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
353090,Santiago,Ecuador,South America,Gal?pagos Islands,-0.220000000000000,-90.769999999999900,2,1,0,NULL,U-HHR,NULL
353091,Santa Cruz,Ecuador,South America,Gal?pagos Islands,-0.620000000000000,-90.329999999999900,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
353120,San Crist?bal,Ecuador,South America,Gal?pagos Islands,-0.880000000000000,-89.500000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
354000,Quimsachata,Peru,South America,Per?,-14.199999999999900,-71.329999999999900,4,0,Unknown VEI,NULL,U-HR,NULL
354001,"Auquihuato, Cerro",Peru,South America,Per?,-15.070000000000000,-73.180000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
354002,Sara Sara,Peru,South America,Per?,-15.330000000000000,-73.450000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
354003,Coropuna,Peru,South America,Per?,-15.520000000000000,-72.650000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
354004,Andahua-Orcopampa,Peru,South America,Per?,-15.420000000000000,-72.329999999999900,4,0,Unknown VEI,NULL,U-HR,NULL
354005,Huambo,Peru,South America,Per?,-15.830000000000000,-72.129999999999900,3,0,Unknown VEI,NULL,U-HR,NULL
354006,Sabancaya,Peru,South America,Per?,-15.779999999999900,-71.849999999999900,3,1,3,2,NULL,2
354007,"Chachani, Nevado",Peru,South America,Per?,-16.190999999999900,-71.530000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
354008,"Nicholson, Cerro",Peru,South America,Per?,-16.257999999999900,-71.753000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
354010,"Misti, El",Peru,South America,Per?,-16.294000000000000,-71.409000000000000,4,1,4,1,NULL,1
354020,Ubinas,Peru,South America,Per?,-16.355000000000000,-70.903000000000000,3,1,5,2,NULL,2
354030,Huaynaputina,Peru,South America,Per?,-16.608000000000000,-70.849999999999900,3,1,6,NULL,U-HHR,NULL
354031,Ticsani,Peru,South America,Per?,-16.754999999999900,-70.594999999999900,2,1,Unknown VEI,NULL,U-HHR,NULL
354040,Tutupaca,Peru,South America,Per?,-17.024999999999900,-70.358000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
354050,Yucamane,Peru,South America,Per?,-17.180000000000000,-70.200000000000000,2,1,5,2,NULL,1
354060,"Casiri, Nevados",Peru,South America,Per?,-17.469999999999900,-69.813000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355010,Tacora,Chile-Peru,South America,"Northern Chile, Bolivia & Argentina",-17.719999999999900,-69.769999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355011,Taapaca,Chile,South America,"Northern Chile, Bolivia & Argentina",-18.100000000000000,-69.500000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
355012,Parinacota,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-18.170000000000000,-69.150000000000000,2,0,0,NULL,U-HR,NULL
355020,Guallatiri,Chile,South America,"Northern Chile, Bolivia & Argentina",-18.420000000000000,-69.091999999999900,2,1,2,1,NULL,1
355021,Tambo Quemado,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-18.620000000000000,-68.750000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355030,Isluga,Chile,South America,"Northern Chile, Bolivia & Argentina",-19.149999999999900,-68.829999999999900,2,1,2,1,NULL,1
355032,Tata Sabaya,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.129999999999900,-68.530000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355035,"Jayu Khota, Laguna",Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.449999999999900,-67.420000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355036,Nuevo Mundo,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.780000000000000,-66.480000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355040,Irruputuncu,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.730000000000000,-68.549999999999900,2,1,2,NULL,U-HHR,NULL
355042,Pampa Luxsar,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.850000000000000,-68.200000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355050,Olca-Paruma,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.930000000000000,-68.480000000000000,2,1,Unknown VEI,NULL,U-HHR,NULL
355060,Ollag?e,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-21.300000000000000,-68.180000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355061,"Azufre, Cerro del",Chile,South America,"Northern Chile, Bolivia & Argentina",-21.786999999999900,-68.236999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355070,San Pedro,Chile,South America,"Northern Chile, Bolivia & Argentina",-21.879999999999900,-68.400000000000000,2,1,2,1,NULL,1
355090,Putana,Chile,South America,"Northern Chile, Bolivia & Argentina",-22.550000000000000,-67.849999999999900,2,1,Unknown VEI,NULL,U-HHR,NULL
355091,Sairecabur,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.719999999999900,-67.891999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355092,Licancabur,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.829999999999900,-67.879999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355093,Guayaques,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.895000000000000,-67.566000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355094,Purico Large cone(s),Chile,South America,"Northern Chile, Bolivia & Argentina",-23.000000000000000,-67.750000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355095,Colachi,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.236000000000000,-67.644999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355096,Acamarachi,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.300000000000000,-67.620000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355097,"Overo, Cerro",Chile,South America,"Northern Chile, Bolivia & Argentina",-23.520000000000000,-67.670000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355098,Chiliques,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.579999999999900,-67.700000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355100,L?scar,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.370000000000000,-67.730000000000000,2,1,4,2,NULL,1
355101,Cord?n de Puntas Negras,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.742999999999900,-67.534000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355102,Mi?iques,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.820000000000000,-67.769999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355103,"Tujle, Cerro",Chile,South America,"Northern Chile, Bolivia & Argentina",-23.829999999999900,-67.950000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355104,Caichinque,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.949999999999900,-67.730000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355105,Tilocalar,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.969999999999900,-68.129999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355106,"Negrillar, El",Chile,South America,"Northern Chile, Bolivia & Argentina",-24.180000000000000,-68.250000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355107,Pular,Chile,South America,"Northern Chile, Bolivia & Argentina",-24.187999999999900,-68.054000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355108,"Negrillar, La",Chile,South America,"Northern Chile, Bolivia & Argentina",-24.280000000000000,-68.599999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355109,Socompa,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.399999999999900,-68.250000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
355110,Llullaillaco,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.719999999999900,-68.530000000000000,2,1,2,NULL,U-HHR,NULL
355112,"Escorial, Cerro",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.079999999999900,-68.370000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355120,Lastarria,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.170000000000000,-68.500000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355121,Cord?n del Azufre,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.329999999999900,-68.519999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355122,"Bayo, Cerro",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.420000000000000,-68.579999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355123,"Nevada, Sierra",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.480000000000000,-68.579999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355124,Falso Azufre,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.800000000000000,-68.370000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355125,"Incahuasi, Nevado de",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.042000000000000,-68.280000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355130,"Ojos del Salado, Nevados",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.120000000000000,-68.549999999999900,2,0,Unknown VEI,NULL,U-HR,NULL
355131,"Solo, El",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.108000000000000,-68.719999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355140,Copiap?,Chile,South America,"Northern Chile, Bolivia & Argentina",-27.300000000000000,-69.129999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355150,"Tuzgle, Cerro",Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.050000000000000,-66.480000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355160,Aracar,Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.250000000000000,-67.769999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355161,Unnamed,Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.100000000000000,-68.269999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355180,Antofagasta de la Sierra,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.079999999999900,-67.500000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355190,"C?ndor, Cerro el",Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.620000000000000,-68.349999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355200,Peinado,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.620000000000000,-68.150000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355210,Robledo,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.770000000000000,-67.719999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
355220,Tipas,Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.199999999999900,-68.549999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
356010,San F?lix,Chile,South America,Pacific Ocean (Chilean Islands),-26.280000000000000,-80.120000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
356011,Easter Island,Chile,South America,Pacific Ocean (Chilean Islands),-27.149999999999900,-109.380000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
356020,Robinson Crusoe,Chile,South America,Pacific Ocean (Chilean Islands),-33.658000000000000,-78.849999999999900,1,1,1,NULL,U-HHR,NULL
356040,Unnamed,Chile,South America,Pacific Ocean (Chilean Islands),-33.619999999999900,-76.829999999999900,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
357010,Tupungatito,Chile-Argentina,South America,Central Chile and Argentina,-33.399999999999900,-69.799999999999900,4,1,2,1,NULL,1
357020,San Jos?,Chile-Argentina,South America,Central Chile and Argentina,-33.781999999999900,-69.897000000000000,4,1,2,1,NULL,1
357021,Maipo,Chile-Argentina,South America,Central Chile and Argentina,-34.161000000000000,-69.832999999999900,3,1,2,1,NULL,1
357022,Palomo,Chile,South America,Central Chile and Argentina,-34.607999999999900,-70.295000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357023,"Atuel, Caldera(s) del",Argentina,South America,Central Chile and Argentina,-34.649999999999900,-70.049999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357024,Risco Plateado,Argentina,South America,Central Chile and Argentina,-34.930000000000000,-70.000000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357030,Tinguiririca,Chile,South America,Central Chile and Argentina,-34.814000000000000,-70.352000000000000,2,1,1,NULL,U-HHR,NULL
357040,Planch?n-Peteroa,Chile,South America,Central Chile and Argentina,-35.240000000000000,-70.569999999999900,2,1,4,2,NULL,1
357041,Infiernillo,Argentina,South America,Central Chile and Argentina,-35.142000000000000,-69.829999999999900,2,0,Unknown VEI,NULL,U-HR,NULL
357042,Calabozos,Chile,South America,Central Chile and Argentina,-35.558000000000000,-70.495999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357050,Descabezado Grande,Chile,South America,Central Chile and Argentina,-35.579999999999900,-70.750000000000000,2,1,3,NULL,U-HHR,NULL
357060,"Azul, Cerro",Chile,South America,Central Chile and Argentina,-35.652999999999900,-70.760999999999900,2,1,5,3,NULL,2
357061,"Maule, Laguna del",Chile,South America,Central Chile and Argentina,-36.020000000000000,-70.579999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357062,San Pedro-Pellado,Chile,South America,Central Chile and Argentina,-35.988999999999900,-70.849000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357063,"Longav?, Nevado de",Chile,South America,Central Chile and Argentina,-36.192999999999900,-71.161000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
357064,"Blancas, Lomas",Chile,South America,Central Chile and Argentina,-36.286000000000000,-71.009000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357065,Resago,Chile,South America,Central Chile and Argentina,-36.450000000000000,-70.920000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357066,Pay?n Matru,Argentina,South America,Central Chile and Argentina,-36.420000000000000,-69.200000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357067,Domuyo,Argentina,South America,Central Chile and Argentina,-36.579999999999900,-70.420000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357070,"Chill?n, Nevados de",Chile,South America,Central Chile and Argentina,-36.863000000000000,-71.376999999999900,2,1,3,2,NULL,1
357071,Cochiquito Volcanic Group,Argentina,South America,Central Chile and Argentina,-36.770000000000000,-69.819999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357072,Tromen,Argentina,South America,Central Chile and Argentina,-37.142000000000000,-70.030000000000000,2,1,3,NULL,U-HHR,NULL
357073,Puesto Cortaderas,Argentina,South America,Central Chile and Argentina,-37.570000000000000,-69.620000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
357080,Antuco,Chile,South America,Central Chile and Argentina,-37.405999999999900,-71.349000000000000,2,1,3,2,NULL,1
